occurrenceID;eventID ;basisOfRecord;collectionCode;lifeStage;occurrenceStatus;occurrenceRemarks;recordedBy;individualCount;sex;behavior;scientificName;vernacularName;kingdom;phylum;class;order;nomenclaturalCode;taxonRank
INBO:MEETNET:OCC:0001803;INBO:MEETNET:EVENT:000829;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;copula;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001804;INBO:MEETNET:EVENT:000829;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;egg laying;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001805;INBO:MEETNET:EVENT:000829;HumanObservation;meetnetten;exuviae;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001806;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;target species;https://meetnetten.be;9;male;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001807;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;female;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001808;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001809;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001810;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;copula;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001811;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;egg laying;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001824;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;50;unknown;present;Libellula quadrimaculata;Viervlek;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001825;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;100;unknown;present;Coenagrion puella;Azuurwaterjuffer;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001826;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;3;unknown;present;Orthetrum cancellatum;Gewone oeverlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001818;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;75;unknown;present;Lestes dryas;Tangpantserjuffer;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001819;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;75;unknown;present;Lestes sponsa;Gewone pantserjuffer;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001820;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;10;unknown;present;Anax imperator;Grote keizerlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001821;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;1;unknown;present;Brachytron pratense;Glassnijder;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001822;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;25;unknown;present;Sympetrum sanguineum;Bloedrode heidelibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001823;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;10;unknown;present;Ceriagrion tenellum;Koraaljuffer;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001812;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;exuviae;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001813;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;1;unknown;present;Crocothemis erythraea;Vuurlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001814;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;1;unknown;present;Platycnemis pennipes;Blauwe breedscheenjuffer;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001815;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;1;unknown;present;Gomphus pulchellus;Plasrombout;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001816;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;5;unknown;present;Enallagma cyathigerum;Watersnuffel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0001817;INBO:MEETNET:EVENT:000831;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;25;unknown;present;Sympetrum striolatum;Bruinrode heidelibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002045;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;3;male;present;Crocothemis erythraea;Vuurlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002046;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;2;female;present;Crocothemis erythraea;Vuurlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002047;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;25;unknown;present;Ischnura elegans;Lantaarntje;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002048;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;1;unknown;present;Aeshna isoceles;Vroege glazenmaker;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002049;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;3;male;present;Sympetrum striolatum;Bruinrode heidelibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002050;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;5;female;present;Sympetrum striolatum;Bruinrode heidelibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002063;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;7;unknown;present;Libellula quadrimaculata;Viervlek;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002064;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;101;unknown;present;Coenagrion puella;Azuurwaterjuffer;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002065;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;2;male;present;Orthetrum cancellatum;Gewone oeverlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002057;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002058;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;copula;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002059;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;egg laying;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002060;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;exuviae;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002061;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;6;male;present;Libellula depressa;Platbuik;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002062;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;2;female;present;Libellula depressa;Platbuik;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002051;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;3;male;present;Anax imperator;Grote keizerlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002052;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;1;female;present;Anax imperator;Grote keizerlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002053;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;2;unknown;egg laying;Anax imperator;Grote keizerlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002054;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;target species;https://meetnetten.be;3;male;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002055;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;present;target species;https://meetnetten.be;1;female;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002056;INBO:MEETNET:EVENT:000921;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002094;INBO:MEETNET:EVENT:000960;HumanObservation;meetnetten;imago;present;target species;https://meetnetten.be;1;male;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002095;INBO:MEETNET:EVENT:000960;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;female;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002096;INBO:MEETNET:EVENT:000960;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002097;INBO:MEETNET:EVENT:000960;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002098;INBO:MEETNET:EVENT:000960;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;copula;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002099;INBO:MEETNET:EVENT:000960;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;egg laying;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002100;INBO:MEETNET:EVENT:000960;HumanObservation;meetnetten;exuviae;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002101;INBO:MEETNET:EVENT:000962;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;male;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002102;INBO:MEETNET:EVENT:000962;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;female;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002103;INBO:MEETNET:EVENT:000962;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002104;INBO:MEETNET:EVENT:000962;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002105;INBO:MEETNET:EVENT:000962;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;copula;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002106;INBO:MEETNET:EVENT:000962;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;egg laying;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002107;INBO:MEETNET:EVENT:000962;HumanObservation;meetnetten;exuviae;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002108;INBO:MEETNET:EVENT:000964;HumanObservation;meetnetten;imago;present;target species;https://meetnetten.be;3;male;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002109;INBO:MEETNET:EVENT:000964;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;female;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002110;INBO:MEETNET:EVENT:000964;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002111;INBO:MEETNET:EVENT:000964;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002112;INBO:MEETNET:EVENT:000964;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;copula;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002113;INBO:MEETNET:EVENT:000964;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;egg laying;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002114;INBO:MEETNET:EVENT:000964;HumanObservation;meetnetten;exuviae;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002115;INBO:MEETNET:EVENT:000966;HumanObservation;meetnetten;imago;present;target species;https://meetnetten.be;2;male;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002116;INBO:MEETNET:EVENT:000966;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;female;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002117;INBO:MEETNET:EVENT:000966;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002118;INBO:MEETNET:EVENT:000966;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002119;INBO:MEETNET:EVENT:000966;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;copula;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002120;INBO:MEETNET:EVENT:000966;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;egg laying;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002121;INBO:MEETNET:EVENT:000966;HumanObservation;meetnetten;exuviae;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002122;INBO:MEETNET:EVENT:000968;HumanObservation;meetnetten;imago;present;target species;https://meetnetten.be;1;male;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002123;INBO:MEETNET:EVENT:000968;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;female;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002124;INBO:MEETNET:EVENT:000968;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002125;INBO:MEETNET:EVENT:000968;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002126;INBO:MEETNET:EVENT:000968;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;copula;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002127;INBO:MEETNET:EVENT:000968;HumanObservation;meetnetten;imago;absent;target species;https://meetnetten.be;0;unknown;egg laying;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002128;INBO:MEETNET:EVENT:000968;HumanObservation;meetnetten;exuviae;absent;target species;https://meetnetten.be;0;unknown;present;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
INBO:MEETNET:OCC:0002129;INBO:MEETNET:EVENT:000975;HumanObservation;meetnetten;imago;present;casual observation;https://meetnetten.be;5;unknown;present;Platycnemis pennipes;Blauwe breedscheenjuffer;Animalia;Arthropoda;Insecta;Odonata;ICZN;species
